,beer_info,search_name,beer_name
0,"Strangebrewer(1,804)
🇨🇦Chatham, Canada
2.7March 29, 2020
can.  Poured clear dark pink with a thin but lasting head. Aroma of tart raspberry. Light bodied, active carbonation, crisp slight sour finish. Sweet n tart fruity flavour, notes of…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
1,"wkibbler(11)
🇨🇦Canada
0.9August 7, 2019
Received from a buddy. I love IPAs so this is not beer at least my idea of one. Drain pour.
CAN
Aroma
3
Appearance
2
Flavor
1
Mouthfeel
1
Overall
2",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
2,"can8ianben(1,886)
🇺🇸State College, United States
3.6July 23, 2019
Hmm... somewhat too sweet for me. The hibiscus and raspberry play nicely off each other, but there is not much else going on. I could have used a bit more funk or…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
3,"HogTownHarry(8,835)
🇨🇦Toronto (Harbourfront), Canada
3.4June 28, 2019
July 28, 2017 - at Toronto Festival of Beers with gregclow - on draught.  Looks amazing - bright, refractive and clear cherry-red with pinkish head.  Smells like ripe cherry and…
Show more
TAP
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
13",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
4,"czar(12,647)
🇨🇦Québec, Canada
3.0March 25, 2019
relatively fresh can that (gushes) pours hazy nicely peach-ruby with a frothy, probably abnormal, pinkish head offering good retention and lacing. raspberry-flavoured candies,…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
11",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
5,"xist_(145)
🇨🇦Toronto, Canada
3.5February 15, 2019
Dark red body with a large, short lasting white head. Aromas of sour fruits, hibiscus, and grassy hops. Taste is slightly sour, with a sweeter, dryer finish. Body is slightly fruity. Didn'…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
15",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
6,"BreWedge(779)
🇨🇦Winnipeg, Canada
3.9December 27, 2018
Pours a clear ruby red with a light pinkish head. Aromas are sweet berry and florals, almost cotton candy like. Tastes reminiscent of aromas but more subtle and perhaps with…
Show more
CAN
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
4
Overall
16",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
7,"BarleyTasty18(68)
2.8November 19, 2018
Bière bue en cannette, couleur rouge cuivrée tranperente avec un généreux col blanc qui n'en finit plus, Forte carbonation. Nez et goût de cream soda. Un cream soda ch…
Show more
Aroma
3
Appearance
5
Flavor
4
Mouthfeel
3
Overall
13",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
8,"Idiosynkrasie(12,735)
🇩🇪Bielefeld, Germany
3.1October 18, 2018
355ml bottle. Cloudy, ruby colour with small to average, thick, firm, foamy, moderately lasting, white head. Sweet-ish, fruity aroma, notes of raspberry, hibiscus, rose hip. Taste is dry,…
Show more
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
2
Overall
13",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
9,"ricardostercios(1,197)
🇪🇸Castelló de la Plana, Spain
4.4October 13, 2018
Color rojo, translúcida, muy limpia. Espuma blanca escasa y efímera. Aroma a gominola. Sabor a hibisco, ¿que a qué sabe el hibisco? ¿recuerdas esa chuchería que era una gelatina…
Show more
Aroma
9
Appearance
4
Flavor
9
Mouthfeel
5
Overall
17",Flying Monkeys 12 Minutes to Destiny,Flying Monkeys 12 Minutes to Destiny
