,beer_info,search_name,beer_name
0,"ComradeK(1,743)
🇨🇦North-Western Ontario, Canada
2.9February 5, 2021
473ml can. Pours a clear deep gold, with a moderate off-white head. Aromas of caramel, rye, floral hops. Floral hops up front, caramel malt, light spice. Middle of the road.
CAN
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Waterloo IPA,Waterloo IPA
1,"fredthecat(525)
🇨🇦Canada
2.8December 15, 2020
drank it previously. not as bad as the rating would indicate. nothing special, and more of a pale ale with a slightly sharp IBU bite. mild actual flavours and aroma but clean and good…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
12",Waterloo IPA,Waterloo IPA
2,"can8ianben(1,886)
🇺🇸State College, United States
3.2July 23, 2019
Fine, albeit a bit dated in its stylistic reach. Not overly aromatic or bitter, nothing too memorable about it. It's affordable? Best quality I can name.
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
12
1",Waterloo IPA,Waterloo IPA
3,"DSG(21,110)
🇮🇱Tel Aviv, Israel
2.4July 29, 2018
Can sample at a tasting at troubles' place. Thanks Odi. Clear golden. Graininess, malt, a bit of hops, sweetish, bitterish finish.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Waterloo IPA,Waterloo IPA
4,"zvsn(5,611)
🇮🇱Israel
2.7June 19, 2018
Can at a tasting, thanks Odi. Hazy yellow golden, big white head. Smell of old hops, caramel, honey. Sweet, malty, herbal, honey, old hops, bitter. Medium-bodied, fizzy.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Waterloo IPA,Waterloo IPA
5,"zvikar(11,342)
🇮🇱Ramat Gan, Israel
2.5June 12, 2018
At Dror's place, pours golden with a small head, aroma of fruits, peach, flavor is bitter with peach, grapefruit, medium bodied
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Waterloo IPA,Waterloo IPA
6,"rayaron(4,811)
🇮🇱Kfar Saba, Israel
2.2June 23, 2018
Can sample at a tasting at Dror's place. Thanks Odi. Clear golden with white head. The aroma has notes of honey, some herbs and grains. The flavor is sweet and bitter with notes…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Waterloo IPA,Waterloo IPA
7,"marckuipers(32)
2.4May 18, 2018
Green can. Waterloo IPA 5.3%

Does not taste like ipa  - more like a stale…
Show more
Aroma
7
Appearance
4
Flavor
5
Mouthfeel
3
Overall
5",Waterloo IPA,Waterloo IPA
8,"Moneyball(0)
🇨🇦Canada
1.5February 5, 2018
For an IPA this is very disappointing. Taste like it is mixed with lager. Unimpressed.
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
3",Waterloo IPA,Waterloo IPA
9,"Tessic(1,851)
🇨🇦Brantford, Canada
2.6January 28, 2018
This IPA poured a nice amber colour with a frothy off white head. Medium lacing. Scents include a little caramel dough and metal. First swig was not bad. Not overly hopped, nice…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
8",Waterloo IPA,Waterloo IPA
10,"bunget(1,251)
🇨🇦Ottawa, Canada
3.3October 7, 2017
Can. Clear orange body, medium beige head with good retention and lots of lacing. Aroma of grapes jam, hard candies, flowers, some cheesy notes. Taste of grains, bitter…
Show more
Aroma
7
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",Waterloo IPA,Waterloo IPA
11,"BrewWhatIWant(447)
🇨🇦Canada
2.8July 6, 2017
New green package with a boar on it. Pours copper with a small offwhite head. Aroma is malty with notes of citrus. Taste is slightly sweet with a slightly sour, tannic finish…
Show more
Aroma
6
Appearance
4
Flavor
4
Mouthfeel
4
Overall
10",Waterloo IPA,Waterloo IPA
12,"mikkopen(1,219)
🇨🇦Guelph, Canada
2.7July 1, 2017
473 ml can. Clear amber colour, thin white head. Sweetish malty aroma with notes of honey and fruits. The flavour is sweetish malty, with fruity notes and a mildly bitter finish th…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Waterloo IPA,Waterloo IPA
13,"GregClow(3,402)
🇨🇦Toronto, Canada
3.2May 29, 2017
Can from the brewery. Bright reddish-copper with a small white head. Aroma of caramel malt, sweet biscuit, subtle hops that come a bit more to the fore as it warms up. Flavo…
Show more
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Waterloo IPA,Waterloo IPA
14,"thedudeenthused(26)
🇨🇦Canada
3.1April 22, 2017
Nice orange/ copper colour with a fairly quick fading white head.…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Waterloo IPA,Waterloo IPA
15,"Eructoblaster(6,434)
🇨🇦Gatineau, Canada
2.7October 20, 2016
Can - 473ml. Limpid amber body with heavy carbonation and a thin, off-white, frothy head. Malty/hoppy aroma with strong sweet hints. Alcohol is noticeable. Its robust hoppy taste…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Waterloo IPA,Waterloo IPA
16,"ChadPoole(478)
🇨🇦Canada
1.9July 24, 2016
Pours orange amber with a white head. Aroma is all malt. Taste is malt and grains  with very little bitter.  Not a bad beer but not that remotely resembles an IPA.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Waterloo IPA,Waterloo IPA
17,"Johnsense(2,212)
2.0June 18, 2016
If you call this tradition. Golden pour, fast fading head. Biscuit malt in aroma and taste... none of those darned nasty hops detected. Sweet and refreshing and all, but if this is your…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
8",Waterloo IPA,Waterloo IPA
18,"jksipa(1,514)
🇨🇦Newmarket, Canada
2.3March 8, 2016
Can from the LCBO. Clear copper colour with a quick fading one finger white head. Nose is mostly malts with honey and biscuit and just a hint of floral hops. Taste follows the nose…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Waterloo IPA,Waterloo IPA
19,"BreWedge(779)
🇨🇦Winnipeg, Canada
3.4March 6, 2016
On tap @ Red Rock Canyon Belleville. Pours a clear amber with a small off-white head. Aromas are sweet malts, honey, and biscuit. Tastes are similar but less sweet than the smell…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Waterloo IPA,Waterloo IPA
20,"Gluepot(941)
🇨🇦Ottawa, Canada
2.3November 17, 2015
A very sweet, malt dominant beer. Less ""IPA like"" than Keiths. Not offensive, but also not an IPA as we know it today.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
10",Waterloo IPA,Waterloo IPA
21,"Tranquillity(3,551)
🇨🇦Toronto, Canada
2.2September 21, 2015
Can. Dark brown body, a bit hazy. The aroma is nice and hoppy, with some sweetness to it. The taste is weird, it’s more like a brown ale than ipa. That’s quite weird. Not even…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Waterloo IPA,Waterloo IPA
22,"luttonm(7,593)
🇺🇸Seattle, United States
2.8September 7, 2015
Can in Toronto. Very weak looking and tasting IPA, clear and light. Mild hops, rather washed out.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
13",Waterloo IPA,Waterloo IPA
23,"swibbo(9)
🇨🇦Marystown, Canada
1.6July 14, 2015
Pours a like yellow color, not much head, smells more of malt than hops. Moderate carbonation…
Show more
Aroma
3
Appearance
2
Flavor
5
Mouthfeel
2
Overall
4",Waterloo IPA,Waterloo IPA
24,"Karol(1,131)
🇸🇰Slovakia
1.5June 29, 2015
Can from LCBO. Overall this tastes like a malty ale. Aroma of malt, earl grey tea and biscuits. Color is copper clear, foam head, pretty stable. Taste is malt, earl grey tea, a bit sour in…
Show more
Aroma
3
Appearance
3
Flavor
1
Mouthfeel
3
Overall
5",Waterloo IPA,Waterloo IPA
25,"markas101(2,671)
🇺🇸Ann Arbor, United States
2.9June 8, 2015
473 ml can, Calgary, AB, Canada. Dark amber gold. Frothy head. Floral aroma. Sweet caramel then breadiness and faint resin on the finish.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
2
Overall
12",Waterloo IPA,Waterloo IPA
26,"Nostak(2)
🇨🇦Canada
2.5September 23, 2015
À première vue, la couleur presque ambrée de cette bière amène une distinction qui rappelle celle d’une IPA dite ’’traditionnelle’’ . Au gout, le malt caramélisé rajoute un gout…
Show more
Aroma
4
Appearance
4
Flavor
5
Mouthfeel
2
Overall
10",Waterloo IPA,Waterloo IPA
27,"Gorbalev(3,000)
🇨🇦Canada
1.3February 8, 2015
Can, LCBO. Bought it because I was feeling nostalgic I guess (I moved from Waterloo 2 years ago). Very clear copper with a foamy white head. Metallic stale malt aroma, mixed with…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
1
Overall
5",Waterloo IPA,Waterloo IPA
28,"RhetoricalAns(939)
🇨🇦Red Deer, Canada
2.8January 24, 2015
473 mL can. Medium amber copper pour, fairly large foamy off white head. Biscuit malt and light hop aroma. Nothing too distinctive in the taste, more malt than hop.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Waterloo IPA,Waterloo IPA
29,"MarkoR(959)
🇨🇦Toronto, Canada
2.6January 11, 2015
473 ml can from LCBO. Pours a medium colour with medium foamy head. Aroma is little hops and more malts. Taste is same. IPA? Meh.
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Waterloo IPA,Waterloo IPA
30,"Randy4Beer(513)
2.9December 17, 2014
Brassy coloured with thin white head. Light aromas that start with cereal, bready malts, and finish with some grassiness.
Light mouth feel. Tastes are light citrus and lighter caramel.…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Waterloo IPA,Waterloo IPA
