,beer_info,search_name,beer_name
0,"Wolff90(156)
🇸🇪Upplands Väsby, Sweden
1.2February 15, 2021
Rating copied from Untappd. Had while swimming at Yxningens Camping on 5 jul 2015
BOTTLE
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
8",Chang Beer,Chang Beer
1,"pkbites(1,299)
🇺🇸Milwaukee, United States
2.7December 28, 2020
Meh. Light yellow pour with bright white head. Overly carbonated. Grainy and a tad watery. very similar to an American macro light lager. Not horrible (crisp and thirst…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
7
Mouthfeel
2
Overall
11",Chang Beer,Chang Beer
2,"lmojoh(3,265)
🇳🇴Tromsø, Norway
2.1December 5, 2020
Klar gylden med lite hvitt skum. Aroma malt eple humle. Smak i samme leia. Lett lager øl med moderat bitterhet, tynt... Smakt Oktober -12
BOTTLE
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Chang Beer,Chang Beer
3,"a-beier(411)
🇩🇰Denmark
2.1August 6, 2020
Clear yellow and small white head. Almost no carbonation. Light smell of jasmine. Taste is light with a smokey finish (maybe the jasmine).
BOTTLE
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Chang Beer,Chang Beer
4,"olberic(455)
2.2August 6, 2020
Mild aroma of sweet malt and mild rose
Clear piss colour with very little head
Weird taste of sweet malt and smoke…
Show more
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
3
Overall
8",Chang Beer,Chang Beer
5,"DraftDodger(4,799)
🇩🇰Copenhagen, Denmark
2.2July 23, 2020
Aarhus 23/7 2020. 62 cl bottle from Asian supermarket, Vestergade, Silkeborg. Two elephants facing each other on green background with golden ornaments on the label.…
Show more
BOTTLE
Aroma
5
Appearance
1
Flavor
4
Mouthfeel
3
Overall
9",Chang Beer,Chang Beer
6,"ZxWx(203)
🇲🇽Mexico
2.6July 2, 2020
Aroma: cereal, maíz, cebada
Apariencia: dorada, clara, espuma blanca, retención baja a media,…
Show more
BOTTLE
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
13",Chang Beer,Chang Beer
7,"DraftAromas7(225)
🇷🇸Serbia
2.4January 17, 2020
With prosciutto this beer definitely goes well. It's really drinkable and is better then other Thailand beers I've tasted.
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Chang Beer,Chang Beer
8,"jpt.graczykowski(6)
1.5January 15, 2020
Kupione w Lidlu w małej puszce. 
Kolor słomkowy, piany absolutny brak po 15 sekundach.…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Chang Beer,Chang Beer
9,"piu(207)
🇩🇪Mainz, Germany
2.1January 12, 2020
Es schmeckt irgendwie eigenartig. Konnte es nicht austrinken. Der Geschmack war gar nicht meins.
Aroma
1
Appearance
3
Flavor
4
Mouthfeel
2
Overall
11",Chang Beer,Chang Beer
10,"LucaszNDM(262)
🇵🇱Nowy Dwór Mazowiecki, Poland
1.6January 11, 2020
Piwo zakupione w Lidlu Warka do 30.08.20. niby ryżowe a smakuje jak nasz koncernowy lager , piana szybko znika, w zapachu takie nijakie, smak - goryczki minimum . Piwo do…
Show more
CAN
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Chang Beer,Chang Beer
11,"MrOrla(4,934)
🇩🇰Odense, Denmark
1.1October 6, 2019
Bottle. Pours clear pale golden with a white head. Strong corn and malt extract, metallic, rough and overall unpleasnt. Wierd bitterns, fusel, metallic.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
5",Chang Beer,Chang Beer
12,"kovica(933)
🇭🇷Zagreb, Croatia
1.1September 23, 2019
0,33 l. Bottle from cafe bar baron. Zagreb. Golden color with white head. Malt, sweet and watery taste
BOTTLE
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
3",Chang Beer,Chang Beer
13,"LovibondRespek9(1)
1.7September 11, 2019
Since a drank this beer in copious amounts just last week, I doubt it's out of production. But no, not the best.
CAN
Aroma
3
Appearance
4
Flavor
3
Mouthfeel
2
Overall
5",Chang Beer,Chang Beer
