,beer_info,search_name,beer_name
0,"ccex(1,822)
🇺🇸Lansing, United States
3.4July 29, 2020
16 oz can from my local Walmart.  Pours a hazy golden color with white head that lasts and leaves good lacing.  Aroma is not terribly strong, but has pineapple, wheat, and melon.…
Show more
CAN
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
14",Goose Island IPA,Goose Island IPA Now
1,"coachd(2,129)
🇺🇸O'Fallon, United States
3.2October 20, 2019
Spicy old-school west coast IPA aroma. Basic pale golden body with an off white head. Tastes malty, not much hops. Very thick palate, doesn't really match the style. Average.
CAN
Aroma
8
Appearance
3
Flavor
5
Mouthfeel
3
Overall
13",Goose Island IPA,Goose Island IPA Now
2,"Drake(17,814)
🇺🇸Appleton, United States
3.5July 28, 2019
16 ounce can from Cork & Cellar. Very 1980s looking can design. Not a bad thing. Amber, tinge of haze, large frothy tan head, good retention. Aroma of pale wheat, piney hops.…
Show more
CAN
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
4
Overall
14",Goose Island IPA,Goose Island IPA Now
3,"jandd1983(6,441)
🇺🇸Wentzville, United States
3.3December 6, 2018
Can.  It poured a golden color with a white head.  The aroma was of hops, pine and florals.  The taste was similar to the aroma with more hops, pine, florals with mdium carbonation…
Show more
CAN
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
4
Overall
9",Goose Island IPA,Goose Island IPA Now
4,"sawbuck(1,153)
🇺🇸Round Lake, United States
2.7November 25, 2018
Not much on the nose....faint citrus. Clear golden color with a thin white head. Sweet up front. Not much citrus/fruit but some. Bitterness is one dimensional, earthy. Slightly slick…
Show more
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
4
Overall
8",Goose Island IPA,Goose Island IPA Now
