,beer_info,search_name,beer_name
0,"Andrew196(2,389)
🇺🇸Katy, United States
3.9May 5, 2018
Pours murky amber, spicey nose, earth tones, full malt body, dark fruits, lingering tobacco and spearmint. Slightly boozy but not like the abv suggests.
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
4
Overall
15",Unibroue 17 Grande Réserve(Rhum & Cognac),Unibroue 17 Grande Réserve (Rhum & Cognac)
1,"Viper666.Qc(10,518)
🇨🇦Richelieu, Canada
4.0April 26, 2020
Dégustée au festival BIÈRES ET SAVEURS 2016 (De mes notes).                                                                                                                                                                          .
TAP
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
4
Overall
16",Unibroue 17 Grande Réserve(Rhum & Cognac),Unibroue 17 Grande Réserve (Rhum & Cognac)
2,"TaktikMTL(8,008)
🇨🇦Montréal, Canada
4.0February 3, 2017
Bouteille de 750 ml, avec bouchon de liège, partagée lors d’une dégustation entre amis. Arôme: Odeur de caramel avec une pointe de raisins. Apparence: La couleur est brune avec…
Show more
Aroma
8
Appearance
3
Flavor
9
Mouthfeel
4
Overall
16",Unibroue 17 Grande Réserve(Rhum & Cognac),Unibroue 17 Grande Réserve (Rhum & Cognac)
3,"MartinT(10,698)
🇨🇦Montreal, Canada
3.8September 27, 2016
My Bottom Line:…
Show more
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
4
Overall
15",Unibroue 17 Grande Réserve(Rhum & Cognac),Unibroue 17 Grande Réserve (Rhum & Cognac)
4,"Stoned99(2,365)
🇨🇦Saint-Jean-Sur-Richelieu, Canada
4.1September 3, 2016
Sampled at Bières et Saveurs. Aroma: strong candied fruits, molasses, caramel, lots spices probably coming from the rhum barrel. App: murky brown, small brown head, small…
Show more
Aroma
8
Appearance
3
Flavor
8
Mouthfeel
5
Overall
17",Unibroue 17 Grande Réserve(Rhum & Cognac),Unibroue 17 Grande Réserve (Rhum & Cognac)
5,"punkska101(3,022)
🇨🇦Chambly, Canada
4.1September 3, 2016
Sampled at Bieres et saveurs A: raisins, soft caramel, licorice, rum, brown sugar, boozy, spicy App: murky brown with reddish highlight smallish beige head. T/p: full body with…
Show more
Aroma
8
Appearance
3
Flavor
8
Mouthfeel
5
Overall
17",Unibroue 17 Grande Réserve(Rhum & Cognac),Unibroue 17 Grande Réserve (Rhum & Cognac)
